2018-02-06 17:38:40.2337 |  Info | Program | Grand Theft Multiplayer Server v0.1.640.64 
2018-02-07 20:19:13.2223 | Error | ScriptingEngine | EXCEPTION IN RESOURCE house INSIDE SCRIPTENGINE Main Microsoft.CSharp.RuntimeBinder.RuntimeBinderException: System.Dynamic.ExpandoObject enthält keine Definition für MoneyAPI.
   bei CallSite.Target(Closure , CallSite , Object )
   bei HouseScript.Main.House_ClientEvent(Client player, String event_name, Object[] args)
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.<>c__DisplayClass58_0.<InvokeClientEvent>b__0()
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.MainThreadLoop()
2018-02-07 20:19:13.2380 | Error | ScriptingEngine | EXCEPTION IN RESOURCE house INSIDE SCRIPTENGINE Main Microsoft.CSharp.RuntimeBinder.RuntimeBinderException: System.Dynamic.ExpandoObject enthält keine Definition für MoneyAPI.
   bei CallSite.Target(Closure , CallSite , Object )
   bei HouseScript.Main.House_ClientEvent(Client player, String event_name, Object[] args)
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.<>c__DisplayClass58_0.<InvokeClientEvent>b__0()
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.MainThreadLoop()
2018-02-07 20:19:13.3630 | Error | ScriptingEngine | EXCEPTION IN RESOURCE house INSIDE SCRIPTENGINE Main Microsoft.CSharp.RuntimeBinder.RuntimeBinderException: System.Dynamic.ExpandoObject enthält keine Definition für MoneyAPI.
   bei CallSite.Target(Closure , CallSite , Object )
   bei HouseScript.Main.House_ClientEvent(Client player, String event_name, Object[] args)
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.<>c__DisplayClass58_0.<InvokeClientEvent>b__0()
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.MainThreadLoop()
2018-02-07 20:19:13.3630 | Error | ScriptingEngine | EXCEPTION IN RESOURCE house INSIDE SCRIPTENGINE Main Microsoft.CSharp.RuntimeBinder.RuntimeBinderException: System.Dynamic.ExpandoObject enthält keine Definition für MoneyAPI.
   bei CallSite.Target(Closure , CallSite , Object )
   bei HouseScript.Main.House_ClientEvent(Client player, String event_name, Object[] args)
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.<>c__DisplayClass58_0.<InvokeClientEvent>b__0()
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.MainThreadLoop()
2018-02-07 20:19:13.5192 | Error | ScriptingEngine | EXCEPTION IN RESOURCE house INSIDE SCRIPTENGINE Main Microsoft.CSharp.RuntimeBinder.RuntimeBinderException: System.Dynamic.ExpandoObject enthält keine Definition für MoneyAPI.
   bei CallSite.Target(Closure , CallSite , Object )
   bei HouseScript.Main.House_ClientEvent(Client player, String event_name, Object[] args)
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.<>c__DisplayClass58_0.<InvokeClientEvent>b__0()
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.MainThreadLoop()
2018-02-07 20:19:13.5192 | Error | ScriptingEngine | EXCEPTION IN RESOURCE house INSIDE SCRIPTENGINE Main Microsoft.CSharp.RuntimeBinder.RuntimeBinderException: System.Dynamic.ExpandoObject enthält keine Definition für MoneyAPI.
   bei CallSite.Target(Closure , CallSite , Object )
   bei HouseScript.Main.House_ClientEvent(Client player, String event_name, Object[] args)
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.<>c__DisplayClass58_0.<InvokeClientEvent>b__0()
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.MainThreadLoop()
2018-02-07 20:19:13.6442 | Error | ScriptingEngine | EXCEPTION IN RESOURCE house INSIDE SCRIPTENGINE Main Microsoft.CSharp.RuntimeBinder.RuntimeBinderException: System.Dynamic.ExpandoObject enthält keine Definition für MoneyAPI.
   bei CallSite.Target(Closure , CallSite , Object )
   bei HouseScript.Main.House_ClientEvent(Client player, String event_name, Object[] args)
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.<>c__DisplayClass58_0.<InvokeClientEvent>b__0()
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.MainThreadLoop()
2018-02-07 20:19:13.6442 | Error | ScriptingEngine | EXCEPTION IN RESOURCE house INSIDE SCRIPTENGINE Main Microsoft.CSharp.RuntimeBinder.RuntimeBinderException: System.Dynamic.ExpandoObject enthält keine Definition für MoneyAPI.
   bei CallSite.Target(Closure , CallSite , Object )
   bei HouseScript.Main.House_ClientEvent(Client player, String event_name, Object[] args)
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.<>c__DisplayClass58_0.<InvokeClientEvent>b__0()
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.MainThreadLoop()
2018-02-07 20:19:13.8161 | Error | ScriptingEngine | EXCEPTION IN RESOURCE house INSIDE SCRIPTENGINE Main Microsoft.CSharp.RuntimeBinder.RuntimeBinderException: System.Dynamic.ExpandoObject enthält keine Definition für MoneyAPI.
   bei CallSite.Target(Closure , CallSite , Object )
   bei HouseScript.Main.House_ClientEvent(Client player, String event_name, Object[] args)
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.<>c__DisplayClass58_0.<InvokeClientEvent>b__0()
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.MainThreadLoop()
2018-02-07 20:19:13.8161 | Error | ScriptingEngine | EXCEPTION IN RESOURCE house INSIDE SCRIPTENGINE Main Microsoft.CSharp.RuntimeBinder.RuntimeBinderException: System.Dynamic.ExpandoObject enthält keine Definition für MoneyAPI.
   bei CallSite.Target(Closure , CallSite , Object )
   bei HouseScript.Main.House_ClientEvent(Client player, String event_name, Object[] args)
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.<>c__DisplayClass58_0.<InvokeClientEvent>b__0()
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.MainThreadLoop()
2018-02-07 20:19:13.9255 | Error | ScriptingEngine | EXCEPTION IN RESOURCE house INSIDE SCRIPTENGINE Main Microsoft.CSharp.RuntimeBinder.RuntimeBinderException: System.Dynamic.ExpandoObject enthält keine Definition für MoneyAPI.
   bei CallSite.Target(Closure , CallSite , Object )
   bei HouseScript.Main.House_ClientEvent(Client player, String event_name, Object[] args)
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.<>c__DisplayClass58_0.<InvokeClientEvent>b__0()
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.MainThreadLoop()
2018-02-07 20:19:13.9255 | Error | ScriptingEngine | EXCEPTION IN RESOURCE house INSIDE SCRIPTENGINE Main Microsoft.CSharp.RuntimeBinder.RuntimeBinderException: System.Dynamic.ExpandoObject enthält keine Definition für MoneyAPI.
   bei CallSite.Target(Closure , CallSite , Object )
   bei HouseScript.Main.House_ClientEvent(Client player, String event_name, Object[] args)
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.<>c__DisplayClass58_0.<InvokeClientEvent>b__0()
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.MainThreadLoop()
2018-02-07 20:19:13.9880 | Error | ScriptingEngine | EXCEPTION IN RESOURCE house INSIDE SCRIPTENGINE Main Microsoft.CSharp.RuntimeBinder.RuntimeBinderException: System.Dynamic.ExpandoObject enthält keine Definition für MoneyAPI.
   bei CallSite.Target(Closure , CallSite , Object )
   bei HouseScript.Main.House_ClientEvent(Client player, String event_name, Object[] args)
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.<>c__DisplayClass58_0.<InvokeClientEvent>b__0()
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.MainThreadLoop()
2018-02-07 20:19:13.9880 | Error | ScriptingEngine | EXCEPTION IN RESOURCE house INSIDE SCRIPTENGINE Main Microsoft.CSharp.RuntimeBinder.RuntimeBinderException: System.Dynamic.ExpandoObject enthält keine Definition für MoneyAPI.
   bei CallSite.Target(Closure , CallSite , Object )
   bei HouseScript.Main.House_ClientEvent(Client player, String event_name, Object[] args)
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.<>c__DisplayClass58_0.<InvokeClientEvent>b__0()
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.MainThreadLoop()
2018-02-07 20:19:14.0818 | Error | ScriptingEngine | EXCEPTION IN RESOURCE house INSIDE SCRIPTENGINE Main Microsoft.CSharp.RuntimeBinder.RuntimeBinderException: System.Dynamic.ExpandoObject enthält keine Definition für MoneyAPI.
   bei CallSite.Target(Closure , CallSite , Object )
   bei HouseScript.Main.House_ClientEvent(Client player, String event_name, Object[] args)
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.<>c__DisplayClass58_0.<InvokeClientEvent>b__0()
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.MainThreadLoop()
2018-02-07 20:19:14.0974 | Error | ScriptingEngine | EXCEPTION IN RESOURCE house INSIDE SCRIPTENGINE Main Microsoft.CSharp.RuntimeBinder.RuntimeBinderException: System.Dynamic.ExpandoObject enthält keine Definition für MoneyAPI.
   bei CallSite.Target(Closure , CallSite , Object )
   bei HouseScript.Main.House_ClientEvent(Client player, String event_name, Object[] args)
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.<>c__DisplayClass58_0.<InvokeClientEvent>b__0()
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.MainThreadLoop()
2018-02-07 20:19:14.1756 | Error | ScriptingEngine | EXCEPTION IN RESOURCE house INSIDE SCRIPTENGINE Main Microsoft.CSharp.RuntimeBinder.RuntimeBinderException: System.Dynamic.ExpandoObject enthält keine Definition für MoneyAPI.
   bei CallSite.Target(Closure , CallSite , Object )
   bei HouseScript.Main.House_ClientEvent(Client player, String event_name, Object[] args)
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.<>c__DisplayClass58_0.<InvokeClientEvent>b__0()
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.MainThreadLoop()
2018-02-07 20:19:14.1756 | Error | ScriptingEngine | EXCEPTION IN RESOURCE house INSIDE SCRIPTENGINE Main Microsoft.CSharp.RuntimeBinder.RuntimeBinderException: System.Dynamic.ExpandoObject enthält keine Definition für MoneyAPI.
   bei CallSite.Target(Closure , CallSite , Object )
   bei HouseScript.Main.House_ClientEvent(Client player, String event_name, Object[] args)
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.<>c__DisplayClass58_0.<InvokeClientEvent>b__0()
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.MainThreadLoop()
2018-02-07 20:19:14.2537 | Error | ScriptingEngine | EXCEPTION IN RESOURCE house INSIDE SCRIPTENGINE Main Microsoft.CSharp.RuntimeBinder.RuntimeBinderException: System.Dynamic.ExpandoObject enthält keine Definition für MoneyAPI.
   bei CallSite.Target(Closure , CallSite , Object )
   bei HouseScript.Main.House_ClientEvent(Client player, String event_name, Object[] args)
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.<>c__DisplayClass58_0.<InvokeClientEvent>b__0()
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.MainThreadLoop()
2018-02-07 20:19:14.2537 | Error | ScriptingEngine | EXCEPTION IN RESOURCE house INSIDE SCRIPTENGINE Main Microsoft.CSharp.RuntimeBinder.RuntimeBinderException: System.Dynamic.ExpandoObject enthält keine Definition für MoneyAPI.
   bei CallSite.Target(Closure , CallSite , Object )
   bei HouseScript.Main.House_ClientEvent(Client player, String event_name, Object[] args)
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.<>c__DisplayClass58_0.<InvokeClientEvent>b__0()
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.MainThreadLoop()
2018-02-07 20:19:14.3318 | Error | ScriptingEngine | EXCEPTION IN RESOURCE house INSIDE SCRIPTENGINE Main Microsoft.CSharp.RuntimeBinder.RuntimeBinderException: System.Dynamic.ExpandoObject enthält keine Definition für MoneyAPI.
   bei CallSite.Target(Closure , CallSite , Object )
   bei HouseScript.Main.House_ClientEvent(Client player, String event_name, Object[] args)
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.<>c__DisplayClass58_0.<InvokeClientEvent>b__0()
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.MainThreadLoop()
2018-02-07 20:19:14.3318 | Error | ScriptingEngine | EXCEPTION IN RESOURCE house INSIDE SCRIPTENGINE Main Microsoft.CSharp.RuntimeBinder.RuntimeBinderException: System.Dynamic.ExpandoObject enthält keine Definition für MoneyAPI.
   bei CallSite.Target(Closure , CallSite , Object )
   bei HouseScript.Main.House_ClientEvent(Client player, String event_name, Object[] args)
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.<>c__DisplayClass58_0.<InvokeClientEvent>b__0()
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.MainThreadLoop()
2018-02-07 20:19:14.4412 | Error | ScriptingEngine | EXCEPTION IN RESOURCE house INSIDE SCRIPTENGINE Main Microsoft.CSharp.RuntimeBinder.RuntimeBinderException: System.Dynamic.ExpandoObject enthält keine Definition für MoneyAPI.
   bei CallSite.Target(Closure , CallSite , Object )
   bei HouseScript.Main.House_ClientEvent(Client player, String event_name, Object[] args)
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.<>c__DisplayClass58_0.<InvokeClientEvent>b__0()
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.MainThreadLoop()
2018-02-07 20:19:14.4412 | Error | ScriptingEngine | EXCEPTION IN RESOURCE house INSIDE SCRIPTENGINE Main Microsoft.CSharp.RuntimeBinder.RuntimeBinderException: System.Dynamic.ExpandoObject enthält keine Definition für MoneyAPI.
   bei CallSite.Target(Closure , CallSite , Object )
   bei HouseScript.Main.House_ClientEvent(Client player, String event_name, Object[] args)
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.<>c__DisplayClass58_0.<InvokeClientEvent>b__0()
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.MainThreadLoop()
2018-02-07 20:19:14.5350 | Error | ScriptingEngine | EXCEPTION IN RESOURCE house INSIDE SCRIPTENGINE Main Microsoft.CSharp.RuntimeBinder.RuntimeBinderException: System.Dynamic.ExpandoObject enthält keine Definition für MoneyAPI.
   bei CallSite.Target(Closure , CallSite , Object )
   bei HouseScript.Main.House_ClientEvent(Client player, String event_name, Object[] args)
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.<>c__DisplayClass58_0.<InvokeClientEvent>b__0()
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.MainThreadLoop()
2018-02-07 20:19:14.5350 | Error | ScriptingEngine | EXCEPTION IN RESOURCE house INSIDE SCRIPTENGINE Main Microsoft.CSharp.RuntimeBinder.RuntimeBinderException: System.Dynamic.ExpandoObject enthält keine Definition für MoneyAPI.
   bei CallSite.Target(Closure , CallSite , Object )
   bei HouseScript.Main.House_ClientEvent(Client player, String event_name, Object[] args)
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.<>c__DisplayClass58_0.<InvokeClientEvent>b__0()
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.MainThreadLoop()
2018-02-07 20:19:14.8631 | Error | ScriptingEngine | EXCEPTION IN RESOURCE house INSIDE SCRIPTENGINE Main Microsoft.CSharp.RuntimeBinder.RuntimeBinderException: System.Dynamic.ExpandoObject enthält keine Definition für MoneyAPI.
   bei CallSite.Target(Closure , CallSite , Object )
   bei HouseScript.Main.House_ClientEvent(Client player, String event_name, Object[] args)
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.<>c__DisplayClass58_0.<InvokeClientEvent>b__0()
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.MainThreadLoop()
2018-02-07 20:19:14.8631 | Error | ScriptingEngine | EXCEPTION IN RESOURCE house INSIDE SCRIPTENGINE Main Microsoft.CSharp.RuntimeBinder.RuntimeBinderException: System.Dynamic.ExpandoObject enthält keine Definition für MoneyAPI.
   bei CallSite.Target(Closure , CallSite , Object )
   bei HouseScript.Main.House_ClientEvent(Client player, String event_name, Object[] args)
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.<>c__DisplayClass58_0.<InvokeClientEvent>b__0()
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.MainThreadLoop()
2018-02-07 20:19:15.1132 | Error | ScriptingEngine | EXCEPTION IN RESOURCE house INSIDE SCRIPTENGINE Main Microsoft.CSharp.RuntimeBinder.RuntimeBinderException: System.Dynamic.ExpandoObject enthält keine Definition für MoneyAPI.
   bei CallSite.Target(Closure , CallSite , Object )
   bei HouseScript.Main.House_ClientEvent(Client player, String event_name, Object[] args)
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.<>c__DisplayClass58_0.<InvokeClientEvent>b__0()
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.MainThreadLoop()
2018-02-07 20:19:15.1132 | Error | ScriptingEngine | EXCEPTION IN RESOURCE house INSIDE SCRIPTENGINE Main Microsoft.CSharp.RuntimeBinder.RuntimeBinderException: System.Dynamic.ExpandoObject enthält keine Definition für MoneyAPI.
   bei CallSite.Target(Closure , CallSite , Object )
   bei HouseScript.Main.House_ClientEvent(Client player, String event_name, Object[] args)
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.<>c__DisplayClass58_0.<InvokeClientEvent>b__0()
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.MainThreadLoop()
2018-02-07 20:19:15.3319 | Error | ScriptingEngine | EXCEPTION IN RESOURCE house INSIDE SCRIPTENGINE Main Microsoft.CSharp.RuntimeBinder.RuntimeBinderException: System.Dynamic.ExpandoObject enthält keine Definition für MoneyAPI.
   bei CallSite.Target(Closure , CallSite , Object )
   bei HouseScript.Main.House_ClientEvent(Client player, String event_name, Object[] args)
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.<>c__DisplayClass58_0.<InvokeClientEvent>b__0()
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.MainThreadLoop()
2018-02-07 20:19:15.3319 | Error | ScriptingEngine | EXCEPTION IN RESOURCE house INSIDE SCRIPTENGINE Main Microsoft.CSharp.RuntimeBinder.RuntimeBinderException: System.Dynamic.ExpandoObject enthält keine Definition für MoneyAPI.
   bei CallSite.Target(Closure , CallSite , Object )
   bei HouseScript.Main.House_ClientEvent(Client player, String event_name, Object[] args)
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.<>c__DisplayClass58_0.<InvokeClientEvent>b__0()
